Entity,Code,Year,agriculture_ha
Oceania,,1860,33115115.59
Oceania,,1870,47747738.75
Oceania,,1880,68294258.72
Oceania,,1890,98265923.4
Oceania,,1900,141314492.2
Oceania,,1910,204395941.9
Oceania,,1920,297733814.6
Oceania,,1930,331460509.7
Oceania,,1940,368884686.4
Oceania,,1950,410007268.2
Oceania,,1960,451802855.3
Oceania,,1970,459837133
Oceania,,1980,455091115.4
Oceania,,1990,430992215.8
Oceania,,2000,407184545.3
Oceania,,2010,366361631.7
Oman,OMN,1780,530020.3562
Oman,OMN,1790,537852.1672
Oman,OMN,1800,547012.0195
Oman,OMN,1810,557423.64
Oman,OMN,1820,568887.8108
Oman,OMN,1830,589488.3001
Oman,OMN,1840,611295.4103
Oman,OMN,1850,634604.368
Oman,OMN,1860,659473.2349
Oman,OMN,1870,685790.1905
Oman,OMN,1880,714507.822
Oman,OMN,1890,759518.8835
Oman,OMN,1900,807445.4316
Oman,OMN,1910,859241.0398
Oman,OMN,1920,884867.0547
Oman,OMN,1930,920879.9966
Oman,OMN,1940,961300.088
Oman,OMN,1950,1007713.648
Oman,OMN,1960,1283508.993
Oman,OMN,1970,1288803.205
Oman,OMN,1980,1295545.028
Oman,OMN,1990,1446167.833
Oman,OMN,2000,1485279.148
Oman,OMN,2010,2058732.363
Pakistan,PAK,1780,5961204.442
Pakistan,PAK,1790,6148110.424
Pakistan,PAK,1800,6344918.208
Pakistan,PAK,1810,6579070.693
Pakistan,PAK,1820,6793223.744
Pakistan,PAK,1830,7025599.769
Pakistan,PAK,1840,7271007.55
Pakistan,PAK,1850,7542292.049
Pakistan,PAK,1860,7768047.469
Pakistan,PAK,1870,8041487.371
Pakistan,PAK,1880,8295606.885
Pakistan,PAK,1890,8568272.504
Pakistan,PAK,1900,8858524.36
Pakistan,PAK,1910,9147973.549
Pakistan,PAK,1920,9942240.605
Pakistan,PAK,1930,11269590.19
Pakistan,PAK,1940,13087833.16
Pakistan,PAK,1950,17253628.07
Pakistan,PAK,1960,21961915.64
Pakistan,PAK,1970,23272082.59
Pakistan,PAK,1980,23723634.53
Pakistan,PAK,1990,24281002.12
Pakistan,PAK,2000,24478092.89
Pakistan,PAK,2010,24812526.9
Palestine,PSE,1780,14861.34278
Palestine,PSE,1790,15513.73861
Palestine,PSE,1800,16214.41592
Palestine,PSE,1810,16770.14047
Palestine,PSE,1820,17470.81778
Palestine,PSE,1830,18268.05808
Palestine,PSE,1840,18968.73541
Palestine,PSE,1850,19765.86738
Palestine,PSE,1860,20539.0211
Palestine,PSE,1870,20732.03873
Palestine,PSE,1880,20876.77489
Palestine,PSE,1890,20997.31614
Palestine,PSE,1900,21117.85739
Palestine,PSE,1910,21310.76672
Palestine,PSE,1920,27520.08299
Palestine,PSE,1930,37112.56955
Palestine,PSE,1940,48733.20358
Palestine,PSE,1950,63804.82679
Palestine,PSE,1960,110836.8468
Palestine,PSE,1970,114551.7103
Palestine,PSE,1980,117611.4681
Palestine,PSE,1990,129390.8116
Palestine,PSE,2000,119171.6159
Palestine,PSE,2010,110620.9017
Panama,PAN,1780,77016.92542
Panama,PAN,1790,79672.82826
Panama,PAN,1800,85476.94137
Panama,PAN,1810,88438.06636
Panama,PAN,1820,99703.94751
Panama,PAN,1830,108955.1286
Panama,PAN,1840,119091.6582
Panama,PAN,1850,133379.5185
Panama,PAN,1860,153079.8883
Panama,PAN,1870,173482.4976
Panama,PAN,1880,194682.2954
Panama,PAN,1890,227023.6651
Panama,PAN,1900,267371.5564
Panama,PAN,1910,337750.5394
Panama,PAN,1920,414058.7135
Panama,PAN,1930,477192.461
Panama,PAN,1940,636660.9993
Panama,PAN,1950,841073.8531
Panama,PAN,1960,1090334.975
Panama,PAN,1970,1129097.007
Panama,PAN,1980,1106386.501
Panama,PAN,1990,1259849.447
Panama,PAN,2000,1290739.011
Panama,PAN,2010,1438666.243
Papua New Guinea,PNG,1780,44557.35914
Papua New Guinea,PNG,1790,46673.21413
Papua New Guinea,PNG,1800,48664.55507
Papua New Guinea,PNG,1810,51234.73865
Papua New Guinea,PNG,1820,53411.98416
Papua New Guinea,PNG,1830,55863.88223
Papua New Guinea,PNG,1840,58558.53247
Papua New Guinea,PNG,1850,61531.11202
Papua New Guinea,PNG,1860,64713.79572
Papua New Guinea,PNG,1870,68081.03376
Papua New Guinea,PNG,1880,71506.10789
Papua New Guinea,PNG,1890,75246.34314
Papua New Guinea,PNG,1900,79344.41564
Papua New Guinea,PNG,1910,83236.66673
Papua New Guinea,PNG,1920,93007.21112
Papua New Guinea,PNG,1930,110721.8774
Papua New Guinea,PNG,1940,128283.1171
Papua New Guinea,PNG,1950,148804.5055
Papua New Guinea,PNG,1960,186365.2682
Papua New Guinea,PNG,1970,248310.4974
Papua New Guinea,PNG,1980,293957.9684
Papua New Guinea,PNG,1990,374427.5274
Papua New Guinea,PNG,2000,454116.4812
Papua New Guinea,PNG,2010,516964.8607
Paraguay,PRY,1780,1849042.682
Paraguay,PRY,1790,1921720.834
Paraguay,PRY,1800,1999641.559
Paraguay,PRY,1810,2297428.979
Paraguay,PRY,1820,2607608.645
Paraguay,PRY,1830,2913448.775
Paraguay,PRY,1840,3198825.5
Paraguay,PRY,1850,3484555.702
Paraguay,PRY,1860,3660639.161
Paraguay,PRY,1870,3817458.046
Paraguay,PRY,1880,3982481.271
Paraguay,PRY,1890,4214015.726
Paraguay,PRY,1900,4395054.846
Paraguay,PRY,1910,5757256.2
Paraguay,PRY,1920,7192844.691
Paraguay,PRY,1930,8579092.927
Paraguay,PRY,1940,9957240.432
Paraguay,PRY,1950,11215002.43
Paraguay,PRY,1960,14324614.26
Paraguay,PRY,1970,15051913.09
Paraguay,PRY,1980,16933050.61
Paraguay,PRY,1990,20496274.21
Paraguay,PRY,2000,19311749.78
Paraguay,PRY,2010,20271795.61
Peru,PER,1780,2681072.745
Peru,PER,1790,2613887.041
Peru,PER,1800,2552046.515
Peru,PER,1810,2496204.209
Peru,PER,1820,2447008.211
Peru,PER,1830,2815172.055
Peru,PER,1840,3170286.514
Peru,PER,1850,3572132.062
Peru,PER,1860,4070616.296
Peru,PER,1870,4535786.477
Peru,PER,1880,5303720.135
Peru,PER,1890,6970096.741
Peru,PER,1900,8214186.336
Peru,PER,1910,9001956.539
Peru,PER,1920,9834483.573
Peru,PER,1930,10697436.33
Peru,PER,1940,11805173.27
Peru,PER,1950,12564944.61
Peru,PER,1960,16215603.49
Peru,PER,1970,16569869.25
Peru,PER,1980,17085587.74
Peru,PER,1990,19318334.86
Peru,PER,2000,17866397.52
Peru,PER,2010,18494575.56
Philippines,PHL,1780,116776.7705
Philippines,PHL,1790,126007.5192
Philippines,PHL,1800,131727.1795
Philippines,PHL,1810,141375.0506
Philippines,PHL,1820,151732.3475
Philippines,PHL,1830,174924.7198
Philippines,PHL,1840,208977.7465
Philippines,PHL,1850,254678.1917
Philippines,PHL,1860,310126.7179
Philippines,PHL,1870,364479.9955
Philippines,PHL,1880,428132.442
Philippines,PHL,1890,498882.4341
Philippines,PHL,1900,579391.5957
Philippines,PHL,1910,728531.4135
Philippines,PHL,1920,926242.5328
Philippines,PHL,1930,1205638.716
Philippines,PHL,1940,1633411.205
Philippines,PHL,1950,2134449.631
Philippines,PHL,1960,3170223.972
Philippines,PHL,1970,3455801.54
Philippines,PHL,1980,4524534.143
Philippines,PHL,1990,4721780.172
Philippines,PHL,2000,4766096.28
Philippines,PHL,2010,4855574.338
Poland,POL,1780,9390234.872
Poland,POL,1790,9569853.135
Poland,POL,1800,9752047.904
Poland,POL,1810,9946813.11
Poland,POL,1820,10140816.3
Poland,POL,1830,10484648.28
Poland,POL,1840,11055627.74
Poland,POL,1850,11647296.05
Poland,POL,1860,12989563.87
Poland,POL,1870,14254149.18
Poland,POL,1880,16289266.37
Poland,POL,1890,18165007.36
Poland,POL,1900,19118534.19
Poland,POL,1910,20021919.94
Poland,POL,1920,17571622.32
Poland,POL,1930,20075068.19
Poland,POL,1940,18926047.53
Poland,POL,1950,16882873.31
Poland,POL,1960,19604964.62
Poland,POL,1970,18694886.68
Poland,POL,1980,16338117.09
Poland,POL,1990,13077002.31
Poland,POL,2000,10473265.6
Poland,POL,2010,8925711.39
Portugal,PRT,1780,1503571.184
Portugal,PRT,1790,1539351.342
Portugal,PRT,1800,1575112.989
Portugal,PRT,1810,1608654.547
Portugal,PRT,1820,1643574.095
Portugal,PRT,1830,1704933.037
Portugal,PRT,1840,1763161.616
Portugal,PRT,1850,1791011.456
Portugal,PRT,1860,1891497.327
Portugal,PRT,1870,2007895.083
Portugal,PRT,1880,2131823.695
Portugal,PRT,1890,2298574.608
Portugal,PRT,1900,2419039.616
Portugal,PRT,1910,2583985.728
Portugal,PRT,1920,2620248.393
Portugal,PRT,1930,2812399.718
Portugal,PRT,1940,3108565.458
Portugal,PRT,1950,3342367.456
Portugal,PRT,1960,3481974.964
Portugal,PRT,1970,3415427.508
Portugal,PRT,1980,3372033.332
Portugal,PRT,1990,2914113.174
Portugal,PRT,2000,2974951.078
Portugal,PRT,2010,2872065.643
Puerto Rico,PRI,1780,12471.75382
Puerto Rico,PRI,1790,12471.75382
Puerto Rico,PRI,1800,12471.75382
Puerto Rico,PRI,1810,12471.75382
Puerto Rico,PRI,1820,12471.75382
Puerto Rico,PRI,1830,12471.75382
Puerto Rico,PRI,1840,12471.75382
Puerto Rico,PRI,1850,12471.75382
Puerto Rico,PRI,1860,12471.75382
Puerto Rico,PRI,1870,12471.75382
Puerto Rico,PRI,1880,12471.75382
Puerto Rico,PRI,1890,12471.75382
Puerto Rico,PRI,1900,12402.03228
Puerto Rico,PRI,1910,12396.21494
Puerto Rico,PRI,1920,12396.21494
Puerto Rico,PRI,1930,12396.21494
Puerto Rico,PRI,1940,12396.21494
Puerto Rico,PRI,1950,12396.21494
Puerto Rico,PRI,1960,12396.21494
Puerto Rico,PRI,1970,12393.07062
Puerto Rico,PRI,1980,12383.28775
Puerto Rico,PRI,1990,12377.25381
Puerto Rico,PRI,2000,12365.9819
Puerto Rico,PRI,2010,12365.9819
Qatar,QAT,1780,9448.270759
Qatar,QAT,1790,9978.039521
Qatar,QAT,1800,10535.74015
Qatar,QAT,1810,11121.37051
Qatar,QAT,1820,11762.74859
Qatar,QAT,1830,12488.26395
Qatar,QAT,1840,13241.36523
Qatar,QAT,1850,14078.48991
Qatar,QAT,1860,14971.36229
Qatar,QAT,1870,15391.01515
Qatar,QAT,1880,15838.82766
Qatar,QAT,1890,16370.66357
Qatar,QAT,1900,16986.40684
Qatar,QAT,1910,17630.42579
Qatar,QAT,1920,19277.54693
Qatar,QAT,1930,21204.55195
Qatar,QAT,1940,23355.34933
Qatar,QAT,1950,25729.93694
Qatar,QAT,1960,43632.09194
Qatar,QAT,1970,43630.01113
Qatar,QAT,1980,45667.82278
Qatar,QAT,1990,46222.83551
Qatar,QAT,2000,41536.62867
Qatar,QAT,2010,43120.57024
Romania,ROU,1780,6038065.562
Romania,ROU,1790,6291175.053
Romania,ROU,1800,6555350.417
Romania,ROU,1810,6831290.277
Romania,ROU,1820,7120744.51
Romania,ROU,1830,7670589.7
Romania,ROU,1840,7937877.02
Romania,ROU,1850,8220414.114
Romania,ROU,1860,8597247.982
Romania,ROU,1870,8955078.915
Romania,ROU,1880,9323796.66
Romania,ROU,1890,9674544.242
Romania,ROU,1900,9988450.716
Romania,ROU,1910,10520530.08
Romania,ROU,1920,10679863.49
Romania,ROU,1930,12001760.44
Romania,ROU,1940,12441157.54
Romania,ROU,1950,12991036.84
Romania,ROU,1960,14247375.35
Romania,ROU,1970,14490611.77
Romania,ROU,1980,14406554.46
Romania,ROU,1990,14030384.87
Romania,ROU,2000,11890601.32
Romania,ROU,2010,10925851.3
Russia,RUS,1780,39900899.37
Russia,RUS,1790,41946906.92
Russia,RUS,1800,43918616.49
Russia,RUS,1810,45832197.9
Russia,RUS,1820,48280856.04
Russia,RUS,1830,50978488.85
Russia,RUS,1840,59616055.73
Russia,RUS,1850,63878343.69
Russia,RUS,1860,72531184.75
Russia,RUS,1870,77771237.6
Russia,RUS,1880,88592112.76
Russia,RUS,1890,100745100.7
Russia,RUS,1900,112060099.5
Russia,RUS,1910,137251775.1
Russia,RUS,1920,125736342
Russia,RUS,1930,138493083.7
Russia,RUS,1940,169117847.6
Russia,RUS,1950,154419342
Russia,RUS,1960,179399518.4
Russia,RUS,1970,178075992.5
Russia,RUS,1980,177551871.1
Russia,RUS,1990,175558887.4
Russia,RUS,2000,178957836.9
Russia,RUS,2010,176386597.9
Rwanda,RWA,1780,469292.7782
Rwanda,RWA,1790,465641.8522
Rwanda,RWA,1800,462020.0715
Rwanda,RWA,1810,458550.7602
Rwanda,RWA,1820,473470.1135
Rwanda,RWA,1830,489028.3914
Rwanda,RWA,1840,505385.1774
Rwanda,RWA,1850,522471.737
Rwanda,RWA,1860,540236.9282
Rwanda,RWA,1870,571046.859
Rwanda,RWA,1880,604029.3614
Rwanda,RWA,1890,639064.3944
Rwanda,RWA,1900,676424.5235
Rwanda,RWA,1910,716541.0035
Rwanda,RWA,1920,796918.7232
Rwanda,RWA,1930,864152.4721
Rwanda,RWA,1940,968664.794
Rwanda,RWA,1950,1085311.521
Rwanda,RWA,1960,1414502.956
Rwanda,RWA,1970,1535225.471
Rwanda,RWA,1980,1797469.791
Rwanda,RWA,1990,1919681.651
Rwanda,RWA,2000,2013645.968
Rwanda,RWA,2010,2060544.849
Saint Vincent and the Grenadines,VCT,1780,0
Saint Vincent and the Grenadines,VCT,1790,0
Saint Vincent and the Grenadines,VCT,1800,0
Saint Vincent and the Grenadines,VCT,1810,0
Saint Vincent and the Grenadines,VCT,1820,0
Saint Vincent and the Grenadines,VCT,1830,0
Saint Vincent and the Grenadines,VCT,1840,0
Saint Vincent and the Grenadines,VCT,1850,0
Saint Vincent and the Grenadines,VCT,1860,0
Saint Vincent and the Grenadines,VCT,1870,0
Saint Vincent and the Grenadines,VCT,1880,0
Saint Vincent and the Grenadines,VCT,1890,0
Saint Vincent and the Grenadines,VCT,1900,0
Saint Vincent and the Grenadines,VCT,1910,0
Saint Vincent and the Grenadines,VCT,1920,0
Saint Vincent and the Grenadines,VCT,1930,0
Saint Vincent and the Grenadines,VCT,1940,0
Saint Vincent and the Grenadines,VCT,1950,0
Saint Vincent and the Grenadines,VCT,1960,0
Saint Vincent and the Grenadines,VCT,1970,0
Saint Vincent and the Grenadines,VCT,1980,0
Saint Vincent and the Grenadines,VCT,1990,0
Saint Vincent and the Grenadines,VCT,2000,0
Saint Vincent and the Grenadines,VCT,2010,0
Samoa,WSM,1780,0
Samoa,WSM,1790,0
Samoa,WSM,1800,0
Samoa,WSM,1810,0
Samoa,WSM,1820,0
Samoa,WSM,1830,0
Samoa,WSM,1840,0
Samoa,WSM,1850,0
Samoa,WSM,1860,0
Samoa,WSM,1870,0
Samoa,WSM,1880,0
Samoa,WSM,1890,0
Samoa,WSM,1900,0
Samoa,WSM,1910,0
Samoa,WSM,1920,0
Samoa,WSM,1930,0
Samoa,WSM,1940,0
Samoa,WSM,1950,0
Samoa,WSM,1960,0
Samoa,WSM,1970,0
Samoa,WSM,1980,0
Samoa,WSM,1990,0
Samoa,WSM,2000,0
Samoa,WSM,2010,0
Sao Tome and Principe,STP,1780,0
Sao Tome and Principe,STP,1790,0
Sao Tome and Principe,STP,1800,0
Sao Tome and Principe,STP,1810,0
Sao Tome and Principe,STP,1820,0
Sao Tome and Principe,STP,1830,0
Sao Tome and Principe,STP,1840,0
Sao Tome and Principe,STP,1850,0
Sao Tome and Principe,STP,1860,0
Sao Tome and Principe,STP,1870,0
Sao Tome and Principe,STP,1880,0
Sao Tome and Principe,STP,1890,0
Sao Tome and Principe,STP,1900,0
Sao Tome and Principe,STP,1910,0
Sao Tome and Principe,STP,1920,0
Sao Tome and Principe,STP,1930,0
Sao Tome and Principe,STP,1940,0
Sao Tome and Principe,STP,1950,0
Sao Tome and Principe,STP,1960,0
Sao Tome and Principe,STP,1970,0
Sao Tome and Principe,STP,1980,0
Sao Tome and Principe,STP,1990,0
Sao Tome and Principe,STP,2000,0
Sao Tome and Principe,STP,2010,0
Saudi Arabia,SAU,1780,6162992.59
Saudi Arabia,SAU,1790,6864508.332
Saudi Arabia,SAU,1800,7647482.69
Saudi Arabia,SAU,1810,8518423.869
Saudi Arabia,SAU,1820,9493111.757
Saudi Arabia,SAU,1830,10867792.36
Saudi Arabia,SAU,1840,12312790.18
Saudi Arabia,SAU,1850,13950202.94
Saudi Arabia,SAU,1860,15806359.43
Saudi Arabia,SAU,1870,17911973.13
Saudi Arabia,SAU,1880,20522399.78
Saudi Arabia,SAU,1890,23578722.16
Saudi Arabia,SAU,1900,27092982.31
Saudi Arabia,SAU,1910,31131462.69
Saudi Arabia,SAU,1920,35549008
Saudi Arabia,SAU,1930,41565403.93
Saudi Arabia,SAU,1940,48605232.94
Saudi Arabia,SAU,1950,56837397.99
Saudi Arabia,SAU,1960,80366157.89
Saudi Arabia,SAU,1970,80366409.06
Saudi Arabia,SAU,1980,77651519.16
Saudi Arabia,SAU,1990,107570476.2
Saudi Arabia,SAU,2000,110039085.4
Saudi Arabia,SAU,2010,110018025.7
Senegal,SEN,1780,1649033.104
Senegal,SEN,1790,1613340.389
Senegal,SEN,1800,1578663.392
Senegal,SEN,1810,1546079.281
Senegal,SEN,1820,1586382.63
Senegal,SEN,1830,1628499.215
Senegal,SEN,1840,1672219.42
Senegal,SEN,1850,1717793.975
Senegal,SEN,1860,1764823.163
Senegal,SEN,1870,1834257.325
Senegal,SEN,1880,1906779.581
Senegal,SEN,1890,1982008.044
Senegal,SEN,1900,2064250.459
Senegal,SEN,1910,2146888.966
Senegal,SEN,1920,2602021.67
Senegal,SEN,1930,3160379.477
Senegal,SEN,1940,3831766.563
Senegal,SEN,1950,4457136.572
Senegal,SEN,1960,5750665.811
Senegal,SEN,1970,5414322.964
Senegal,SEN,1980,5762558.498
Senegal,SEN,1990,6877880.263
Senegal,SEN,2000,7307063.471
Senegal,SEN,2010,7723224.662
Serbia,SRB,1780,1733091.957
Serbia,SRB,1790,1740056.137
Serbia,SRB,1800,1745677.258
Serbia,SRB,1810,1750222.99
Serbia,SRB,1820,1753817.439
Serbia,SRB,1830,1759497.838
Serbia,SRB,1840,1760003.147
Serbia,SRB,1850,2106690.656
Serbia,SRB,1860,2427903.122
Serbia,SRB,1870,2727035.753
Serbia,SRB,1880,3001953.864
Serbia,SRB,1890,3246863.731
Serbia,SRB,1900,3453364.969
Serbia,SRB,1910,3624869.562
Serbia,SRB,1920,3784715.234
Serbia,SRB,1930,3941743.19
Serbia,SRB,1940,4074227.259
Serbia,SRB,1950,4321988.966
Serbia,SRB,1960,4527047.015
Serbia,SRB,1970,4417505.415
Serbia,SRB,1980,4293845.345
Serbia,SRB,1990,4151852.981
Serbia,SRB,2000,3971175.884
Serbia,SRB,2010,3837376.602
Sierra Leone,SLE,1780,596882.8048
Sierra Leone,SLE,1790,616825.636
Sierra Leone,SLE,1800,637921.1609
Sierra Leone,SLE,1810,659748.4303
Sierra Leone,SLE,1820,692914.1074
Sierra Leone,SLE,1830,728050.6851
Sierra Leone,SLE,1840,764763.339
Sierra Leone,SLE,1850,803199.6858
Sierra Leone,SLE,1860,843788.8898
Sierra Leone,SLE,1870,901292.7936
Sierra Leone,SLE,1880,962831.876
Sierra Leone,SLE,1890,1027897.005
Sierra Leone,SLE,1900,1097544.532
Sierra Leone,SLE,1910,1170754.1
Sierra Leone,SLE,1920,1343221.228
Sierra Leone,SLE,1930,1550673.413
Sierra Leone,SLE,1940,1788490.357
Sierra Leone,SLE,1950,2040658.531
Sierra Leone,SLE,1960,2371672.807
Sierra Leone,SLE,1970,2408957.779
Sierra Leone,SLE,1980,2446336.926
Sierra Leone,SLE,1990,2450943.513
Sierra Leone,SLE,2000,2550318.054
Sierra Leone,SLE,2010,2614047.05
Slovakia,SVK,1780,1455049.871
Slovakia,SVK,1790,1472527.573
Slovakia,SVK,1800,1491212.903
Slovakia,SVK,1810,1510487.914
Slovakia,SVK,1820,1560225.037
Slovakia,SVK,1830,1616481.926
Slovakia,SVK,1840,1675023.392
Slovakia,SVK,1850,1730625.78
Slovakia,SVK,1860,1786097.343
Slovakia,SVK,1870,1811606.353
Slovakia,SVK,1880,1842311.527
Slovakia,SVK,1890,1875459.59
Slovakia,SVK,1900,1911125.118
Slovakia,SVK,1910,1941939.137
Slovakia,SVK,1920,1947650.407
Slovakia,SVK,1930,2116031.653
Slovakia,SVK,1940,2051419.959
Slovakia,SVK,1950,2062502.38
Slovakia,SVK,1960,2388678.257
Slovakia,SVK,1970,2104452.798
Slovakia,SVK,1980,1881113.57
Slovakia,SVK,1990,1752705.857
Slovakia,SVK,2000,1416923.234
Slovakia,SVK,2010,1093673.796
Slovenia,SVN,1780,259153.4591
Slovenia,SVN,1790,262004.7375
Slovenia,SVN,1800,264771.9616
Slovenia,SVN,1810,267814.8561
Slovenia,SVN,1820,275411.8904
Slovenia,SVN,1830,283919.2069
Slovenia,SVN,1840,292365.5777
Slovenia,SVN,1850,300200.4502
Slovenia,SVN,1860,307333.7148
Slovenia,SVN,1870,326739.165
Slovenia,SVN,1880,348318.955
Slovenia,SVN,1890,371311.1502
Slovenia,SVN,1900,397540.3959
Slovenia,SVN,1910,425065.212
Slovenia,SVN,1920,455886.4136
Slovenia,SVN,1930,501806.1321
Slovenia,SVN,1940,553394.5886
Slovenia,SVN,1950,606523.9704
Slovenia,SVN,1960,627901.5314
Slovenia,SVN,1970,608495.265
Slovenia,SVN,1980,579081.4737
Slovenia,SVN,1990,545720.6877
Slovenia,SVN,2000,289435.2538
Slovenia,SVN,2010,269604.5391
Solomon Islands,SLB,1780,1892.131141
Solomon Islands,SLB,1790,1892.131141
Solomon Islands,SLB,1800,1892.131141
Solomon Islands,SLB,1810,1892.131141
Solomon Islands,SLB,1820,1892.131141
Solomon Islands,SLB,1830,1892.131141
Solomon Islands,SLB,1840,1892.131141
Solomon Islands,SLB,1850,1892.131141
Solomon Islands,SLB,1860,1892.131141
Solomon Islands,SLB,1870,1892.131141
Solomon Islands,SLB,1880,1892.131141
Solomon Islands,SLB,1890,1892.131141
Solomon Islands,SLB,1900,1892.131141
Solomon Islands,SLB,1910,1892.131141
Solomon Islands,SLB,1920,1892.131141
Solomon Islands,SLB,1930,1892.131141
Solomon Islands,SLB,1940,1892.131141
Solomon Islands,SLB,1950,1892.131141
Solomon Islands,SLB,1960,1892.131141
Solomon Islands,SLB,1970,1892.131141
Solomon Islands,SLB,1980,1892.131141
Solomon Islands,SLB,1990,1892.131141
Solomon Islands,SLB,2000,1889.596253
Solomon Islands,SLB,2010,1889.596253
Somalia,SOM,1780,4205854.847
Somalia,SOM,1790,4538400.322
Somalia,SOM,1800,4896736.309
Somalia,SOM,1810,5284982.997
Somalia,SOM,1820,5705167.727
Somalia,SOM,1830,6479312.937
Somalia,SOM,1840,7238494.905
Somalia,SOM,1850,8080804.191
Somalia,SOM,1860,9015218.425
Somalia,SOM,1870,10154368.44
Somalia,SOM,1880,11434171.53
Somalia,SOM,1890,12869522.57
Somalia,SOM,1900,14485865.96
Somalia,SOM,1910,16280199.42
Somalia,SOM,1920,19112609.32
Somalia,SOM,1930,22440353.53
Somalia,SOM,1940,26354466.22
Somalia,SOM,1950,30967228.61
Somalia,SOM,1960,41022513.78
Somalia,SOM,1970,41073089.06
Somalia,SOM,1980,41119164.09
Somalia,SOM,1990,41121865.29
Somalia,SOM,2000,41160777.12
Somalia,SOM,2010,41378743.35
South Africa,ZAF,1780,1402335.483
South Africa,ZAF,1790,1395812.401
South Africa,ZAF,1800,1383336.862
South Africa,ZAF,1810,1365075.261
South Africa,ZAF,1820,1345764.577
South Africa,ZAF,1830,1320362.143
South Africa,ZAF,1840,1288740.8
South Africa,ZAF,1850,1250592.314
South Africa,ZAF,1860,2860156.313
South Africa,ZAF,1870,4606844.2
South Africa,ZAF,1880,9092003.996
South Africa,ZAF,1890,11672081.87
South Africa,ZAF,1900,16954348.42
South Africa,ZAF,1910,23795976.33
South Africa,ZAF,1920,30754976.07
South Africa,ZAF,1930,39831262.72
South Africa,ZAF,1940,50684891.68
South Africa,ZAF,1950,69489567.58
South Africa,ZAF,1960,90052970.45
South Africa,ZAF,1970,83675266.5
South Africa,ZAF,1980,81582973.2
South Africa,ZAF,1990,82890218.35
South Africa,ZAF,2000,80429772.4
South Africa,ZAF,2010,78694479.8
South America,,1780,26931175.19
South America,,1790,28111097.55
South America,,1800,29609468.95
South America,,1810,31604117.11
South America,,1820,36448776.75
South America,,1830,43635584.87
South America,,1840,49654868.44
South America,,1850,56757755.3
South America,,1860,67982467.16
South America,,1870,75954750.33
South America,,1880,86590962.46
South America,,1890,109970044.6
South America,,1900,126497090.1
South America,,1910,155019077
South America,,1920,198661028.2
South America,,1930,248605771.5
South America,,1940,307332624.8
South America,,1950,348256218
South America,,1960,419927897.7
South America,,1970,456197587.6
South America,,1980,485190236.6
South America,,1990,495207159.4
South America,,2000,495119445.8
South America,,2010,497759078
South Korea,KOR,1780,296490.059
South Korea,KOR,1790,308092.7029
South Korea,KOR,1800,329118.9682
South Korea,KOR,1810,354090.4495
South Korea,KOR,1820,384763.6939
South Korea,KOR,1830,399380.7227
South Korea,KOR,1840,413969.0566
South Korea,KOR,1850,427730.6128
South Korea,KOR,1860,442779.295
South Korea,KOR,1870,456875.0641
South Korea,KOR,1880,470441.7712
South Korea,KOR,1890,483505.6719
South Korea,KOR,1900,498590.2957
South Korea,KOR,1910,517792.4453
South Korea,KOR,1920,608901.2015
South Korea,KOR,1930,733527.4807
South Korea,KOR,1940,827339.3111
South Korea,KOR,1950,1022335.525
South Korea,KOR,1960,1349186.197
South Korea,KOR,1970,1444035.36
South Korea,KOR,1980,1390659.495
South Korea,KOR,1990,1355897.589
South Korea,KOR,2000,1244568.701
South Korea,KOR,2010,1158231.149
South Sudan,SSD,1780,5211694.711
South Sudan,SSD,1790,5581632.342
South Sudan,SSD,1800,5978846.557
South Sudan,SSD,1810,6404200.728
South Sudan,SSD,1820,7127903.444
South Sudan,SSD,1830,7951381.766
South Sudan,SSD,1840,8867046.581
South Sudan,SSD,1850,9884330.423
South Sudan,SSD,1860,11015022.43
South Sudan,SSD,1870,12400172.78
South Sudan,SSD,1880,13957757.19
South Sudan,SSD,1890,15706209.04
South Sudan,SSD,1900,17674430.01
South Sudan,SSD,1910,19888698.38
South Sudan,SSD,1920,22398444.71
South Sudan,SSD,1930,23803906.98
South Sudan,SSD,1940,26827173.14
South Sudan,SSD,1950,30270294.69
South Sudan,SSD,1960,40511840.36
South Sudan,SSD,1970,40529982.85
South Sudan,SSD,1980,38154382.4
South Sudan,SSD,1990,42523356.1
South Sudan,SSD,2000,44619508.16
South Sudan,SSD,2010,45388268.43
Spain,ESP,1780,24432698.32
Spain,ESP,1790,24627516.71
Spain,ESP,1800,24824310.19
Spain,ESP,1810,25027074.97
Spain,ESP,1820,25235280.67
Spain,ESP,1830,25866848.55
Spain,ESP,1840,25761540.03
Spain,ESP,1850,26648045.67
Spain,ESP,1860,27241341.23
Spain,ESP,1870,27331570.02
Spain,ESP,1880,27423275.75
Spain,ESP,1890,27446484.51
Spain,ESP,1900,27184440.41
Spain,ESP,1910,27565903.6
Spain,ESP,1920,27928911.67
Spain,ESP,1930,28573411.43
Spain,ESP,1940,29152032.8
Spain,ESP,1950,29590199.61
Spain,ESP,1960,30652455.61
Spain,ESP,1970,29552960.75
Spain,ESP,1980,27090630.58
Spain,ESP,1990,23075716.28
Spain,ESP,2000,21602673.72
Spain,ESP,2010,21003971.78
Sri Lanka,LKA,1780,111040.4475
Sri Lanka,LKA,1790,108621.3529
Sri Lanka,LKA,1800,106171.7177
